term,definition,POS,notes
адвент,Advent (season before Christmas),prop,
адвентист,Adventist,noun,
адвентистка,Adventist,noun,
адвербиал,adverbial (word or phrase modifying a verb),noun,grammar] 
адвокат,"lawyer, attorney, barrister, solicitor, advocate",noun,
адвокатский,"lawyer, attorney",adj,relational] 
адвокатский,"lawyer's, attorney's",adj,
адвокатский,legal,adj,
адвокатура,"advocacy, bar",noun,
адгезионный,adhesive,adj,
адгезия,adhesion,noun,
АДД,"initialism of авиация дальнего действия: strategic aviation, long-range aviation, long haul aircraft",f inan,
АДД,initialism of артиллерия дальнего действия: long-range artillery,f inan,
аддиктивный,addictive (causing or tending to cause addiction; habit-forming),adj,
Аддис-Абеба,Аддис-Абеба (capital city),prop,
аддон,add-on (extension of core application),noun,computing] 
адекватно,adequately,adv,
адекватность,adequacy,noun,
адекватный,adequate (equal to some requirement),adj,
Аделаида,given name,prop,
Аделаида,Аделаида (capital city),prop,
Аделаида,Аделаида (river),prop,
аденозинтрифосфат,"adenosine triphosphate, adenosine 5'-triphosphate",noun,
аденоид,adenoid,noun,anatomy] 
аденома,adenoma (benign tumour),noun,
адепт,"adherent, follower",noun,
адессив,"adessive (the adessive case, or a word in that case)",noun,
адессивный,adessive,adj,linguistics] 
аджапсандали,ajapsandali (Georgian dish),f inan} {n inan,
Аджария,Аджария (autonomous republic),prop,
аджика,"adjika, adzhika",noun,
Адирондак,Адирондак (mountain range),prop,
административно-территориальный,administrative territorial,adj,
административный,administrative,adj,
администратор,administrator,noun,
администратор,business manager,noun,
администратор,receptionist,noun,
администрация,"administration, management",noun,
администрирование,"administering, administration",noun,
адмирал,admiral,noun,military] 
адмирал,admiral,noun,butterfly] 
адмиралтейский,admiralty,adj,relational] 
адмиралтейство,admiralty (office or jurisdiction of an admiral),noun,
адмотдел,admin. dept.,noun,
адовый,hellish,adj,
Адольф,given name,prop,
Адонис,Adonis,prop,
адопция,"adoption (act of adopting, or state of being adopted)",noun,rare] 
Адрамелех,Adrammelech,prop,religion] 
адреналин,adrenaline,noun,
адрес,address,noun,
адрес,letter of congratulation,noun,
адресант,"sender, consignor, shipper",noun,
адресат,addressee,noun,
адресный,address,adj,relational] 
адресный,"selective, targeted",adj,
адресовать,to address (something to somebody),v both,
адресоваться,"to contact [personally or in writing; somewhere or к + dative, someone]",v both,dated] 
Адриан,given name,prop,
адриатический,Adriatic,adj,
адрон,hadron,noun,physics] 
адски,hellishly (in a hellish manner),adv,
адский,"hellish, infernal, diabolical",adj,
адский,"awful, frightful, intolerable, terrible",adj,
адсорбент,adsorbent,noun,"physics, chemistry] "
адсорбировать,to adsorb,v both,
адъективный,"adjectival, adjective",adj,grammar] 
адъютант,"aide-de-camp, adjutant, aide",noun,military] 
адыгейский,Adyghe,adj,
Адыгея,Адыгея (republic),prop,
адьё,adieu (farewell),interj,"colloquial, dated] "
адюльтер,adultery (sexual intercourse by a married person with someone other than their spouse),noun,
-аемый,"-able, -ible, -uble, -ed [present participle passive]",suffix,
аж,even,adv,colloquial] 
аж,"as many as, as much as, all the way to (a word used for emphasis)",adv,colloquial] 
ажан,policeman (French),noun,
ажиотаж,"stockjobbing, agiotage, rush; stir, hullabaloo",noun,
ажур,openwork (cloth),noun,
ажур,up-to-date,adv,accounting] 
ажурный,openwork,adj,relational] 
ажурный,"delicate, finely-wrought",adj,
аз,name of the letter А,noun,archaic] 
аз,"basics, fundamentals",noun,plural only] 
аз,I,pron,"archaic, ecclesiastic or ironic] "
Азавад,Азавад (former unrecognized state),prop,
Азазель,Azazel,prop,religion] 
азалия,azalea,noun,
азан,adhan (call to prayer),noun,Islam] 
азарт,"excitement, fervour, passion",noun,
азартно,"heatedly, excitedly",adv,
азартный,"fervent, passionate",adj,
азартный,"impassioned, heated",adj,
азартный,"gambling, chance",adj,relational] 
азбука,alphabet,noun,
азбука,"ABC book, abecedary; primer",noun,
азбука,ABC (the rudiments of any subject),noun,
азбучный,"alphabetical, especially of the Cyrillic alphabet",adj,relational] 
азбучный,basic; commonly known,adj,
азер,"Azeri, Azerbaijani person",noun,"offensive, ethnic slur] "
Азербайджан,Азербайджан (country),prop,
азербайджанец,"Azeri, Azerbaijani person",noun,
азербайджанка,Azerbaijani woman,noun,
азербайджанский,Azeri,adj,
азиат,Asian (person from Asia),noun,
азиатка,Asian woman or girl,noun,
азиатский,"Asian (of, relating to or from Asia)",adj,
азик,"Azeri, Azerbaijani person",noun,"offensive, ethnic slur] "
азимут,azimuth,noun,
азитромицин,azitromycin (azalide antibiotic),noun,
Азия,Азия (continent),prop,
Азов,Азов (city),prop,
азовский,"Azov (town in Russia, located near the Sea of Azov)",adj,relational] 
Азоры,Азоры (archipelago/and/autonomous region),prop,
азот,nitrogen,noun,
азотосодержащий,"nitrogen-bearing, nitrogenous",adj,
АЗС,"gas station, petrol station",f inan,
азурит,"azurite (blue, vitreous mineral)",noun,
азы,"ABC, nuts and bolts, elements",noun,plural only] 
аи,"type of champagne from Ay, Marne, France",n inan,
аид,"Yid, Jew",noun,Jewish slang] 
Аид,Hades,noun,Greek mythology] 
Аиджал,Аиджал (capital city),prop,
аидыше,Jewish,adj,Jewish slang] 
аист,stork,noun,
аистёнок,baby stork,noun,
ай,ouch! (it hurts!),interj,
ай,"(English letter) I, i",n inan,
ай-ай,aye-aye (nocturnal quadruped),noun,
ай-ай-ай,tsk tsk! (shame on you!),interj,
айва,quince,noun,
айда,"let's go, c'mon",interj,colloquial] 
айда,made off; dashed away; vanished,interj,colloquial] 
Айдахо,Айдахо (state),prop} {m inan,
Айерс-Рок,Айерс-Рок (rock),prop,
Айзаул,Айзаул (capital city),prop,
айкидо,aikido,n inan,
аймак,aimag (various historical or modern Turkic or Mongolian provinces),noun,
аймара,Aymara (language of South America),m inan,
айнский,Ainu,adj,
айну,Ainu,m inan,
Айова,Айова (state),prop,
айран,airan,noun,
Айрум,Айрум (town),prop,
айсберг,iceberg,noun,
айсорский,Assyrian Neo-Aramaic,adj,
айсорский,"Assyrian Neo-Aramaic language, a Neo-Aramaic dialect of Modern Aramaic",noun,
Айти,Айти (prefecture),prop} {f inan,
айтишник,IT guy,noun,colloquial] 
айфон,iPhone,noun,
-ак,"alternative form of -як [suffix usually denoting a person with a given characteristic, or an inanimate noun of various meanings; often of a colloquial nature]",suffix,
АК-47,"AK-47, Kalashnikov assault rifle",prop} {m inan,
Акабира,Акабира (city),prop} {f inan,
академик,"academician, academic",noun,
академик,graduate,noun,
академический,academic,adj,
академия,academy,noun,
академия,college,noun,
акан,Akan (Niger-Congo language),noun,
аканский,Akan (people and language group in Ghana),adj,relational] 
аканский,Akan (language group spoken in Ghana),noun,
акант,acanthus,noun,botany] 
акант,acanthus,noun,architecture] 
аканье,"the standard reduced pronunciation of unstressed о as а (i.e., [ɐ] or [ə]), as heard in Central Russian and Southern Russian and Belarusian",noun,phonology] 
акать,"to pronounce an unstressed о like an а (as seen in Central and Southern Russia, considered standard)",v impf,linguistics] 
акация,acacia (shrub or tree),noun,botany] 
акваланг,aqualung,noun,
аквамарин,aquamarine,noun,
аквапарк,aquapark (an amusement park with waterplay areas),noun,
акварелист,"watercolour painter, watercolourist",noun,
акварель,"watercolor (a painting technique, paint or painting)",noun,
аквариум,aquarium,noun,
акватический,"aquatic (relating to water; living in or near water, taking place in water)",adj,
акватория,"water area, waters, harbour water",noun,
